Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.54335, 0, 1, 0, 1, 0, 0, 0, 1
0.54340, 0, 0, 1, 1, 0, 0, 1, 1
0.54365, 0, 1, 0, 1, 0, 0, 0, 1
0.54370, 0, 1, 1, 0, 0, 0, 1, 0
0.54375, 0, 0, 0, 0, 0, 0, 0, 0
0.54420, 0, 1, 0, 0, 0, 0, 0, 0
0.54425, 1, 0, 1, 0, 1, 0, 1, 0
0.54430, 0, 0, 0, 1, 0, 0, 0, 1
0.54435, 0, 0, 1, 1, 0, 0, 1, 1
0.54465, 1, 0, 0, 1, 1, 0, 0, 1
0.54470, 0, 0, 0, 1, 1, 0, 0, 1
0.54475, 0, 1, 1, 0, 0, 0, 0, 0
0.54480, 0, 0, 0, 0, 0, 0, 0, 0
0.54520, 1, 0, 0, 0, 1, 0, 0, 0
0.54525, 0, 1, 1, 0, 0, 0, 1, 0
0.54530, 1, 0, 0, 1, 1, 0, 0, 1
0.54535, 0, 1, 0, 1, 0, 0, 0, 1
0.54540, 0, 0, 1, 1, 0, 0, 1, 1
0.54565, 1, 0, 0, 1, 1, 0, 0, 1
0.54570, 0, 1, 1, 0, 0, 0, 1, 0
0.54575, 1, 0, 0, 0, 1, 0, 0, 0
0.54585, 0, 0, 0, 0, 0, 0, 0, 0
0.54620, 1, 0, 0, 0, 1, 0, 0, 0
0.54625, 1, 0, 1, 0, 1, 0, 1, 0
0.54630, 0, 0, 0, 1, 0, 0, 0, 1
0.54635, 0, 1, 0, 1, 0, 0, 0, 1
0.54640, 0, 0, 1, 1, 0, 0, 1, 1
0.54665, 0, 1, 0, 1, 0, 0, 0, 1
0.54670, 1, 1, 1, 0, 1, 0, 1, 0
0.54675, 0, 1, 0, 0, 0, 0, 0, 0
0.54680, 1, 0, 0, 0, 1, 0, 0, 0
0.54685, 0, 0, 0, 0, 0, 0, 0, 0
0.54720, 0, 0, 1, 0, 0, 0, 1, 0
0.54725, 1, 0, 1, 0, 1, 0, 1, 0
0.54730, 1, 1, 1, 0, 1, 0, 1, 0
0.54735, 0, 0, 1, 1, 0, 0, 1, 1
0.54765, 1, 0, 0, 1, 1, 0, 0, 1
0.54770, 1, 1, 1, 0, 1, 0, 1, 0
0.54775, 0, 0, 1, 0, 0, 0, 1, 0
0.54780, 0, 0, 0, 0, 0, 0, 0, 0
0.54820, 1, 0, 0, 0, 1, 0, 0, 0
0.54825, 0, 0, 1, 0, 0, 0, 1, 0
0.54830, 0, 1, 0, 1, 0, 0, 0, 1
0.54840, 0, 0, 1, 1, 0, 0, 1, 1
0.54865, 1, 0, 0, 1, 1, 0, 0, 1
0.54870, 0, 0, 1, 0, 1, 0, 0, 1
0.54875, 1, 0, 0, 0, 0, 0, 1, 0
0.54880, 0, 0, 0, 0, 0, 0, 0, 0
0.54920, 0, 1, 0, 0, 0, 0, 0, 0
0.54925, 0, 0, 1, 0, 0, 0, 1, 0
0.54930, 1, 1, 1, 0, 1, 0, 1, 0
0.54935, 1, 1, 0, 1, 1, 0, 0, 1
0.54940, 0, 0, 1, 1, 0, 0, 1, 1
0.54950, 1, 0, 1, 1, 1, 0, 1, 1
0.54965, 0, 1, 0, 1, 0, 0, 0, 1
0.54970, 1, 0, 1, 0, 1, 0, 1, 0
0.54975, 0, 0, 1, 0, 0, 0, 1, 0
0.54980, 0, 0, 0, 0, 0, 0, 0, 0
0.55020, 0, 1, 0, 0, 0, 0, 0, 0
0.55025, 0, 1, 1, 0, 0, 0, 1, 0
0.55030, 0, 1, 0, 1, 0, 0, 0, 1
0.55040, 0, 0, 1, 1, 0, 0, 1, 1
0.55065, 1, 1, 1, 0, 1, 0, 1, 0
0.55070, 0, 1, 1, 0, 0, 0, 1, 0
0.55075, 0, 1, 0, 0, 0, 0, 0, 0
0.55080, 0, 0, 0, 0, 0, 0, 0, 0
0.55120, 1, 0, 0, 0, 1, 0, 0, 0
0.55125, 0, 1, 1, 0, 0, 0, 1, 0
0.55130, 0, 0, 0, 1, 0, 0, 0, 1
0.55135, 0, 1, 0, 1, 0, 0, 0, 1
0.55140, 0, 0, 1, 1, 0, 0, 1, 1
0.55165, 1, 1, 0, 1, 1, 0, 0, 1
0.55170, 0, 1, 1, 0, 0, 0, 1, 0
0.55175, 0, 0, 1, 0, 0, 0, 1, 0
0.55180, 0, 0, 0, 0, 0, 0, 0, 0
0.55220, 0, 0, 1, 0, 0, 0, 1, 0
0.55225, 0, 0, 0, 0, 1, 0, 0, 0
0.55230, 1, 0, 1, 1, 1, 0, 1, 1
0.55235, 0, 1, 0, 1, 0, 0, 0, 1
0.55240, 0, 0, 1, 1, 0, 0, 1, 1
0.55265, 1, 0, 0, 1, 1, 0, 0, 1
0.55270, 0, 1, 1, 0, 0, 0, 1, 0
0.55275, 0, 0, 1, 0, 0, 0, 1, 0
0.55280, 0, 0, 0, 0, 0, 0, 0, 0
0.55320, 1, 0, 0, 0, 1, 0, 0, 0
0.55325, 0, 0, 1, 0, 0, 0, 1, 0
0.55330, 1, 0, 0, 1, 1, 0, 0, 1
0.55335, 1, 1, 0, 1, 1, 0, 0, 1
0.55340, 0, 0, 1, 1, 0, 0, 1, 1
0.55365, 1, 0, 0, 1, 1, 0, 0, 1
0.55370, 1, 1, 1, 0, 1, 0, 1, 0
0.55375, 1, 1, 0, 0, 1, 0, 0, 0
0.55380, 1, 0, 0, 0, 1, 0, 0, 0
0.55385, 0, 0, 0, 0, 0, 0, 0, 0
0.55420, 1, 0, 0, 0, 1, 0, 0, 0
0.55425, 0, 0, 1, 0, 0, 0, 1, 0
0.55430, 1, 0, 0, 1, 1, 0, 0, 1
0.55435, 0, 0, 1, 1, 0, 0, 1, 1
0.55465, 0, 0, 0, 1, 0, 0, 0, 1
0.55470, 1, 0, 1, 0, 1, 0, 1, 0
0.55475, 0, 0, 1, 0, 0, 0, 1, 0
0.55480, 0, 0, 0, 0, 0, 0, 0, 0
0.55520, 1, 0, 0, 0, 1, 0, 0, 0
0.55525, 0, 1, 1, 0, 0, 0, 1, 0
0.55530, 0, 1, 0, 1, 0, 0, 0, 1
0.55540, 0, 0, 1, 1, 0, 0, 1, 1
0.55565, 1, 0, 0, 1, 1, 0, 0, 1
0.55570, 0, 1, 1, 0, 0, 0, 1, 0
0.55575, 0, 0, 1, 0, 0, 0, 1, 0
0.55580, 0, 0, 0, 0, 0, 0, 0, 0
0.55620, 0, 1, 0, 0, 0, 0, 0, 0
0.55625, 0, 0, 1, 0, 0, 0, 1, 0
0.55630, 1, 0, 0, 1, 1, 0, 0, 1
0.55635, 0, 0, 1, 1, 0, 0, 1, 1
0.55665, 1, 0, 0, 1, 1, 0, 0, 1
0.55670, 1, 0, 1, 0, 1, 0, 1, 0
0.55675, 0, 1, 0, 0, 0, 0, 0, 0
0.55680, 0, 0, 0, 0, 0, 0, 0, 0
0.55720, 1, 0, 0, 0, 1, 0, 0, 0
0.55725, 0, 1, 1, 0, 0, 0, 1, 0
0.55730, 0, 1, 0, 1, 0, 0, 0, 1
0.55740, 0, 0, 1, 1, 0, 0, 1, 1
0.55765, 0, 0, 0, 1, 0, 0, 0, 1
0.55770, 1, 1, 1, 0, 1, 0, 1, 0
0.55775, 1, 0, 0, 0, 1, 0, 1, 0
0.55780, 0, 0, 0, 0, 0, 0, 0, 0
0.55820, 1, 0, 0, 0, 1, 0, 0, 0
0.55825, 0, 0, 1, 0, 0, 0, 1, 0
0.55830, 0, 1, 0, 1, 0, 0, 0, 1
0.55840, 0, 1, 1, 1, 0, 0, 1, 1
0.55845, 0, 0, 1, 1, 0, 0, 1, 1
0.55850, 0, 1, 1, 1, 0, 0, 1, 1
0.55855, 0, 0, 1, 1, 0, 0, 1, 1
0.55865, 1, 1, 0, 1, 1, 0, 0, 1
0.55870, 1, 1, 1, 0, 1, 0, 1, 0
0.55875, 0, 0, 1, 0, 0, 0, 1, 0
0.55880, 0, 0, 0, 0, 0, 0, 0, 0
0.55920, 1, 0, 0, 0, 1, 0, 0, 0
0.55925, 1, 1, 1, 0, 0, 0, 0, 0
0.55930, 0, 1, 0, 1, 0, 0, 0, 1
0.55940, 0, 0, 1, 1, 0, 0, 1, 1
0.55965, 0, 0, 0, 1, 0, 0, 0, 1
0.55970, 0, 1, 1, 0, 0, 0, 1, 0
0.55975, 0, 0, 1, 0, 0, 0, 1, 0
0.55980, 0, 0, 0, 0, 0, 0, 0, 0
0.56020, 0, 1, 0, 0, 0, 0, 0, 0
0.56025, 0, 0, 1, 0, 0, 0, 1, 0
0.56030, 0, 1, 0, 1, 0, 0, 0, 1
0.56040, 0, 0, 1, 1, 0, 0, 1, 1
0.56065, 1, 0, 0, 1, 1, 0, 0, 1
0.56070, 0, 0, 1, 0, 0, 0, 1, 0
0.56075, 1, 0, 0, 0, 1, 0, 0, 0
0.56080, 0, 0, 0, 0, 0, 0, 0, 0
0.56120, 1, 0, 0, 0, 1, 0, 0, 0
0.56125, 0, 1, 1, 0, 0, 0, 1, 0
0.56130, 0, 0, 0, 1, 0, 0, 0, 1
0.56135, 0, 1, 0, 1, 0, 0, 0, 1
0.56140, 0, 0, 1, 1, 0, 0, 1, 1
0.56165, 1, 0, 0, 1, 1, 0, 0, 1
0.56170, 1, 0, 1, 0, 1, 0, 1, 0
0.56175, 0, 0, 0, 0, 1, 0, 0, 0
0.56180, 0, 0, 0, 0, 0, 0, 0, 0
0.56220, 1, 0, 0, 0, 1, 0, 0, 0
0.56225, 0, 1, 1, 0, 0, 0, 1, 0
0.56230, 0, 0, 0, 1, 0, 0, 0, 1
0.56235, 0, 0, 1, 1, 0, 0, 1, 1
0.56265, 0, 0, 0, 1, 0, 0, 0, 1
0.56270, 0, 0, 1, 0, 0, 0, 1, 0
0.56275, 1, 0, 1, 0, 1, 0, 1, 0
0.56280, 0, 0, 0, 0, 0, 0, 0, 0
0.56320, 1, 0, 0, 0, 1, 0, 0, 0
0.56325, 0, 1, 1, 0, 0, 0, 1, 0
0.56330, 1, 0, 0, 1, 1, 0, 0, 1
0.56335, 0, 1, 0, 1, 0, 0, 0, 1
0.56340, 0, 0, 1, 1, 0, 0, 1, 1
0.56365, 0, 1, 0, 1, 0, 0, 0, 1
0.56370, 0, 1, 1, 0, 0, 0, 1, 0
0.56375, 0, 0, 1, 0, 0, 0, 1, 0
0.56380, 0, 0, 0, 0, 0, 0, 0, 0
0.56420, 0, 1, 0, 0, 0, 0, 0, 0
0.56425, 0, 1, 1, 0, 0, 0, 1, 0
0.56430, 1, 0, 0, 1, 1, 0, 0, 1
0.56435, 0, 1, 0, 1, 0, 0, 0, 1
0.56440, 0, 0, 1, 1, 0, 0, 1, 1
0.56465, 0, 1, 0, 1, 0, 0, 0, 1
0.56470, 0, 1, 1, 0, 0, 0, 1, 0
0.56475, 1, 1, 0, 0, 1, 0, 0, 0
0.56480, 0, 0, 0, 0, 0, 0, 0, 0
0.56520, 1, 0, 0, 0, 1, 0, 0, 0
0.56525, 0, 0, 0, 1, 0, 0, 0, 1
0.56535, 0, 1, 0, 1, 0, 0, 0, 1
0.56540, 0, 0, 1, 1, 0, 0, 1, 1
0.56565, 0, 0, 0, 1, 0, 0, 0, 1
0.56570, 1, 1, 1, 0, 1, 0, 1, 0
0.56575, 0, 0, 1, 0, 1, 0, 1, 0
0.56580, 0, 0, 0, 0, 0, 0, 0, 0
0.56620, 0, 1, 0, 0, 0, 0, 0, 0
0.56625, 0, 1, 1, 0, 0, 0, 1, 0
0.56630, 0, 1, 0, 1, 0, 0, 0, 1
0.56640, 0, 0, 1, 1, 0, 0, 1, 1
0.56665, 1, 0, 0, 1, 1, 0, 0, 1
0.56670, 0, 1, 1, 0, 0, 0, 1, 0
0.56675, 0, 0, 1, 0, 0, 0, 1, 0
0.56680, 0, 0, 0, 0, 0, 0, 0, 0
0.56720, 0, 1, 0, 0, 1, 0, 0, 0
0.56725, 1, 0, 1, 0, 1, 0, 1, 0
0.56730, 0, 0, 0, 1, 0, 0, 0, 1
0.56735, 0, 1, 0, 1, 0, 0, 0, 1
0.56740, 0, 0, 1, 1, 0, 0, 1, 1
0.56765, 0, 1, 0, 1, 0, 0, 0, 1
0.56770, 0, 1, 1, 0, 0, 0, 1, 0
0.56775, 0, 1, 0, 0, 0, 0, 0, 0
0.56780, 0, 0, 0, 0, 0, 0, 0, 0
0.56820, 0, 1, 0, 0, 0, 0, 0, 0
0.56825, 1, 0, 1, 0, 1, 0, 1, 0
0.56830, 0, 1, 0, 1, 0, 0, 0, 1
0.56840, 0, 0, 1, 1, 0, 0, 1, 1
0.56865, 1, 0, 0, 1, 1, 0, 0, 1
0.56870, 1, 1, 1, 0, 1, 0, 1, 0
0.56875, 1, 0, 1, 0, 1, 0, 1, 0
0.56880, 1, 0, 0, 0, 1, 0, 0, 0
0.56885, 0, 0, 0, 0, 0, 0, 0, 0
0.56920, 0, 1, 0, 0, 0, 0, 0, 0
0.56925, 0, 0, 1, 0, 0, 0, 1, 0
0.56930, 0, 1, 0, 1, 0, 0, 0, 1
0.56940, 0, 0, 1, 1, 0, 0, 1, 1
0.56965, 0, 1, 0, 1, 0, 0, 0, 1
0.56970, 0, 1, 1, 0, 0, 0, 1, 0
0.56975, 0, 0, 0, 0, 0, 0, 0, 0
0.57020, 1, 0, 0, 0, 1, 0, 0, 0
0.57025, 0, 1, 1, 0, 0, 0, 1, 0
0.57030, 0, 1, 0, 1, 0, 0, 0, 1
0.57040, 0, 0, 1, 1, 0, 0, 1, 1
0.57065, 1, 1, 1, 0, 0, 0, 0, 1
0.57070, 1, 0, 1, 0, 1, 0, 1, 0
0.57075, 0, 0, 1, 0, 0, 0, 1, 0
0.57080, 0, 0, 0, 0, 0, 0, 0, 0
0.57120, 0, 1, 0, 0, 0, 0, 0, 0
0.57125, 0, 0, 1, 0, 0, 0, 1, 0
0.57130, 0, 1, 0, 1, 0, 0, 0, 0
0.57135, 0, 1, 0, 1, 0, 0, 0, 1
0.57140, 0, 0, 1, 1, 0, 0, 1, 1
0.57165, 1, 0, 0, 1, 1, 0, 0, 1
0.57170, 0, 0, 1, 1, 1, 0, 0, 0
0.57175, 1, 1, 0, 0, 1, 0, 0, 0
0.57180, 0, 0, 0, 0, 0, 0, 0, 0
0.57220, 1, 0, 0, 0, 1, 0, 0, 0
0.57225, 0, 1, 1, 0, 0, 0, 1, 0
0.57230, 0, 0, 0, 0, 1, 0, 0, 0
0.57235, 0, 0, 1, 1, 0, 0, 1, 1
0.57265, 1, 0, 0, 1, 1, 0, 0, 1
0.57270, 0, 1, 1, 0, 0, 0, 1, 0
0.57275, 0, 0, 1, 0, 0, 0, 0, 0
0.57280, 1, 0, 0, 0, 1, 0, 0, 0
0.57285, 0, 0, 0, 0, 0, 0, 0, 0
0.57320, 1, 0, 0, 0, 1, 0, 0, 0
0.57325, 0, 0, 1, 0, 0, 0, 1, 0
0.57330, 1, 0, 1, 0, 1, 0, 1, 0
0.57335, 0, 1, 0, 1, 0, 0, 0, 1
0.57340, 1, 1, 0, 1, 1, 0, 0, 1
0.57345, 0, 0, 1, 1, 0, 0, 1, 1
0.57365, 0, 1, 0, 1, 0, 0, 0, 1
0.57370, 0, 0, 1, 0, 0, 0, 1, 0
0.57380, 0, 0, 0, 0, 0, 0, 0, 0
0.57420, 1, 0, 0, 0, 1, 0, 0, 0
0.57425, 0, 1, 1, 0, 0, 0, 1, 0
0.57430, 0, 0, 0, 1, 0, 0, 0, 1
0.57435, 0, 0, 1, 1, 0, 0, 1, 1
0.57465, 0, 1, 0, 1, 0, 0, 0, 1
0.57470, 1, 1, 1, 0, 1, 0, 1, 0
0.57475, 0, 0, 1, 0, 0, 0, 1, 0
0.57480, 0, 0, 0, 0, 0, 0, 0, 0
0.57520, 0, 1, 0, 0, 0, 0, 0, 0
0.57525, 0, 0, 1, 0, 0, 0, 1, 0
0.57530, 0, 0, 0, 1, 0, 0, 0, 1
0.57535, 0, 1, 0, 1, 0, 0, 0, 1
0.57540, 0, 0, 1, 1, 0, 0, 1, 1
0.57565, 0, 1, 0, 1, 0, 0, 0, 1
0.57570, 0, 1, 1, 0, 0, 0, 1, 0
0.57575, 0, 0, 1, 0, 0, 0, 1, 0
0.57580, 0, 0, 0, 0, 0, 0, 0, 0
0.57620, 1, 0, 0, 0, 1, 0, 0, 0
0.57625, 0, 1, 1, 0, 0, 0, 1, 0
0.57630, 0, 0, 0, 1, 0, 0, 0, 1
0.57635, 0, 1, 0, 1, 0, 0, 0, 1
0.57640, 0, 0, 1, 1, 0, 0, 1, 1
0.57665, 0, 1, 0, 1, 0, 0, 0, 1
0.57670, 0, 0, 0, 0, 1, 0, 1, 0
0.57675, 1, 1, 0, 0, 1, 0, 0, 0
0.57680, 1, 0, 0, 0, 1, 0, 0, 0
0.57685, 0, 0, 0, 0, 0, 0, 0, 0
0.57720, 1, 0, 0, 0, 1, 0, 0, 0
0.57725, 0, 1, 1, 0, 0, 0, 1, 0
0.57730, 1, 0, 0, 1, 1, 0, 0, 1
0.57735, 0, 1, 0, 1, 0, 0, 0, 1
0.57740, 1, 1, 0, 1, 1, 0, 0, 1
0.57745, 0, 0, 1, 1, 0, 0, 1, 1
0.57765, 1, 0, 0, 1, 1, 0, 0, 1
0.57770, 0, 1, 1, 0, 0, 0, 1, 0
0.57775, 1, 1, 0, 0, 1, 0, 0, 0
0.57780, 0, 0, 0, 0, 0, 0, 0, 0
0.57820, 1, 0, 0, 0, 1, 0, 0, 0
0.57825, 1, 0, 1, 0, 1, 0, 0, 1
0.57830, 0, 0, 0, 1, 0, 0, 0, 1
0.57835, 0, 0, 1, 1, 0, 0, 1, 1
0.57865, 0, 1, 0, 1, 0, 0, 0, 1
0.57870, 0, 1, 1, 0, 0, 0, 1, 0
0.57875, 1, 1, 0, 0, 1, 0, 0, 0
0.57880, 0, 0, 0, 0, 0, 0, 0, 0
0.57920, 0, 1, 0, 0, 0, 0, 0, 0
0.57925, 0, 0, 1, 0, 0, 0, 1, 0
0.57930, 0, 0, 1, 1, 0, 0, 1, 1
0.57935, 0, 1, 0, 1, 0, 0, 0, 1
0.57940, 0, 0, 1, 1, 1, 0, 0, 1
0.57945, 0, 0, 1, 1, 0, 0, 1, 1
0.57965, 1, 1, 1, 0, 1, 0, 1, 0
0.57975, 0, 0, 1, 0, 0, 0, 1, 0
0.57980, 1, 0, 0, 0, 1, 0, 0, 0
0.57985, 0, 0, 0, 0, 0, 0, 0, 0
0.58020, 1, 0, 0, 0, 1, 0, 0, 0
0.58025, 0, 0, 1, 0, 0, 0, 1, 0
0.58030, 0, 0, 1, 1, 0, 0, 1, 1
0.58035, 1, 1, 0, 1, 1, 0, 0, 1
0.58040, 0, 0, 1, 1, 0, 0, 1, 1
0.58065, 1, 0, 0, 1, 1, 0, 0, 1
0.58070, 1, 1, 1, 0, 1, 0, 1, 0
0.58075, 1, 0, 1, 0, 1, 0, 1, 0
0.58080, 0, 0, 0, 0, 0, 0, 0, 0
0.58120, 1, 0, 0, 0, 1, 0, 0, 0
0.58125, 0, 0, 1, 0, 0, 0, 1, 0
0.58130, 0, 1, 0, 1, 0, 0, 0, 1
0.58140, 0, 0, 1, 1, 0, 0, 1, 1
0.58165, 0, 1, 0, 1, 0, 0, 0, 1
0.58170, 0, 1, 1, 0, 0, 0, 1, 0
0.58175, 1, 1, 0, 0, 1, 0, 0, 0
0.58180, 0, 0, 0, 0, 0, 0, 0, 0
0.58220, 1, 0, 0, 0, 1, 0, 0, 0
0.58225, 0, 0, 1, 0, 0, 0, 1, 0
0.58230, 1, 0, 0, 1, 1, 0, 0, 1
0.58235, 0, 0, 1, 1, 0, 0, 1, 1
0.58265, 0, 0, 0, 1, 0, 0, 0, 1
0.58270, 1, 1, 1, 0, 1, 0, 1, 0
0.58275, 0, 0, 1, 0, 0, 0, 0, 0
0.58280, 0, 0, 0, 0, 0, 0, 0, 0
0.58320, 0, 1, 0, 0, 0, 0, 0, 0
0.58325, 0, 0, 1, 0, 0, 0, 1, 0
0.58330, 0, 1, 0, 1, 0, 0, 0, 1
0.58340, 0, 0, 1, 1, 0, 0, 1, 1
0.58365, 1, 0, 0, 1, 1, 0, 0, 1
0.58370, 1, 1, 1, 0, 1, 0, 1, 0
0.58375, 0, 0, 1, 0, 0, 0, 1, 0
0.58380, 0, 0, 0, 0, 0, 0, 0, 0
0.58420, 1, 0, 0, 0, 1, 0, 0, 0
0.58425, 1, 0, 1, 0, 1, 0, 1, 0
0.58430, 0, 0, 0, 1, 0, 0, 0, 1
0.58435, 0, 1, 0, 1, 0, 0, 0, 1
0.58440, 0, 0, 1, 1, 0, 0, 1, 1
0.58465, 0, 0, 0, 1, 0, 0, 0, 1
0.58470, 0, 1, 1, 0, 0, 0, 1, 0
0.58475, 0, 0, 1, 0, 0, 0, 1, 0
0.58480, 0, 0, 0, 0, 0, 0, 0, 0
0.58520, 1, 0, 0, 0, 1, 0, 0, 0
0.58525, 0, 1, 1, 0, 0, 0, 1, 0
0.58530, 0, 1, 0, 1, 0, 0, 0, 1
0.58540, 0, 0, 1, 1, 0, 0, 1, 1
0.58565, 0, 1, 0, 1, 0, 0, 0, 1
0.58570, 0, 0, 0, 0, 0, 0, 1, 0
0.58575, 1, 0, 1, 0, 0, 0, 1, 0
0.58580, 0, 0, 0, 0, 0, 0, 0, 0
0.58620, 1, 0, 0, 0, 1, 0, 0, 0
0.58625, 0, 0, 1, 0, 0, 0, 1, 0
0.58630, 0, 0, 1, 1, 0, 0, 1, 1
0.58635, 1, 0, 1, 1, 1, 0, 1, 1
0.58640, 0, 0, 1, 1, 0, 0, 1, 1
0.58665, 0, 1, 0, 1, 0, 0, 0, 1
0.58670, 0, 0, 0, 1, 0, 0, 0, 1
0.58675, 0, 0, 1, 0, 0, 0, 1, 0
0.58680, 0, 0, 0, 0, 0, 0, 0, 0
0.58720, 1, 0, 0, 0, 1, 0, 0, 0
0.58725, 0, 0, 1, 0, 0, 0, 1, 0
0.58730, 1, 1, 1, 0, 1, 0, 1, 0
0.58735, 0, 0, 1, 1, 0, 0, 1, 1
0.58765, 0, 0, 0, 1, 0, 0, 0, 1
0.58770, 0, 1, 1, 0, 0, 0, 1, 0
0.58775, 0, 0, 1, 0, 0, 0, 1, 0
0.58780, 1, 0, 0, 0, 1, 0, 0, 0
0.58785, 0, 0, 0, 0, 0, 0, 0, 0
0.58820, 0, 1, 0, 0, 1, 0, 0, 0
0.58825, 0, 0, 1, 0, 0, 0, 1, 0
0.58830, 0, 0, 0, 0, 1, 0, 1, 0
0.58835, 0, 1, 0, 1, 0, 0, 0, 1
0.58840, 0, 0, 1, 1, 0, 0, 1, 1
0.58865, 1, 0, 0, 1, 1, 0, 0, 1
0.58870, 1, 1, 0, 0, 1, 0, 0, 0
0.58875, 0, 0, 1, 0, 0, 0, 1, 0
0.58880, 0, 0, 0, 0, 0, 0, 0, 0
0.58920, 0, 1, 0, 0, 0, 0, 0, 0
0.58925, 0, 0, 1, 0, 0, 0, 1, 0
0.58930, 0, 0, 0, 0, 0, 0, 1, 0
0.58935, 0, 1, 0, 1, 0, 0, 0, 1
0.58940, 0, 0, 1, 1, 0, 0, 1, 1
0.58965, 1, 0, 0, 1, 1, 0, 0, 1
0.58970, 1, 1, 1, 0, 1, 0, 1, 0
0.58975, 1, 0, 1, 0, 1, 0, 1, 0
0.58980, 0, 0, 0, 0, 0, 0, 0, 0
0.59020, 0, 1, 0, 0, 0, 0, 0, 0
0.59025, 1, 0, 1, 0, 1, 0, 1, 0
0.59030, 0, 0, 0, 1, 0, 0, 0, 1
0.59035, 0, 1, 0, 1, 0, 0, 0, 1
0.59040, 0, 0, 1, 1, 0, 0, 1, 1
0.59065, 0, 1, 0, 1, 0, 0, 0, 1
0.59070, 0, 1, 1, 0, 0, 0, 1, 0
0.59075, 0, 0, 1, 0, 1, 0, 1, 0
0.59080, 0, 0, 0, 0, 0, 0, 0, 0
0.59120, 0, 1, 0, 0, 0, 0, 0, 0
0.59125, 0, 0, 1, 0, 0, 0, 1, 0
0.59130, 0, 0, 0, 0, 1, 0, 0, 0
0.59135, 0, 1, 0, 1, 0, 0, 0, 1
0.59140, 0, 0, 1, 1, 0, 0, 1, 1
0.59165, 0, 1, 0, 1, 0, 0, 0, 1
0.59170, 0, 1, 1, 0, 0, 0, 1, 0
0.59175, 0, 0, 1, 0, 0, 0, 1, 0
0.59180, 1, 0, 0, 0, 1, 0, 0, 0
0.59185, 0, 0, 0, 0, 0, 0, 0, 0
0.59220, 1, 0, 0, 0, 1, 0, 0, 0
0.59225, 0, 0, 1, 0, 0, 0, 1, 0
0.59230, 0, 0, 0, 1, 0, 0, 0, 0
0.59235, 0, 1, 0, 1, 0, 0, 0, 1
0.59240, 0, 0, 1, 1, 0, 0, 1, 1
0.59265, 0, 1, 0, 1, 0, 0, 0, 1
0.59270, 0, 0, 1, 0, 1, 0, 0, 0
0.59275, 1, 0, 0, 0, 1, 0, 0, 0
0.59280, 0, 0, 0, 0, 0, 0, 0, 0
0.59320, 1, 0, 0, 0, 1, 0, 0, 0
0.59325, 0, 1, 1, 0, 0, 0, 1, 0
0.59330, 1, 0, 0, 1, 1, 0, 0, 1
0.59335, 0, 1, 0, 1, 0, 0, 0, 1
0.59340, 0, 0, 1, 1, 1, 0, 0, 1
0.59345, 0, 0, 1, 1, 0, 0, 1, 1
0.59365, 1, 0, 0, 1, 1, 0, 0, 1
0.59370, 1, 1, 1, 0, 1, 0, 1, 0
0.59375, 0, 0, 1, 0, 0, 0, 1, 0
0.59380, 0, 0, 0, 0, 0, 0, 0, 0
0.59420, 0, 1, 0, 0, 0, 0, 0, 0
0.59425, 0, 0, 1, 0, 0, 0, 1, 0
0.59430, 1, 0, 0, 1, 1, 0, 0, 1
0.59435, 1, 1, 0, 1, 1, 0, 0, 1
0.59440, 0, 0, 1, 1, 0, 0, 1, 1
0.59445, 1, 1, 1, 1, 1, 0, 1, 1
0.59460, 1, 1, 1, 0, 1, 0, 1, 0
0.59465, 1, 0, 0, 1, 1, 0, 0, 1
0.59470, 0, 1, 1, 0, 0, 0, 1, 0
0.59475, 1, 0, 1, 0, 1, 0, 1, 0
0.59480, 0, 0, 0, 0, 0, 0, 0, 0
0.59520, 0, 1, 0, 0, 0, 0, 0, 0
0.59525, 1, 0, 1, 0, 1, 0, 1, 0
0.59530, 0, 0, 0, 1, 0, 0, 0, 1
0.59535, 0, 1, 0, 1, 0, 0, 0, 1
0.59540, 0, 0, 1, 1, 0, 0, 1, 1
0.59565, 1, 0, 0, 1, 1, 0, 0, 1
0.59570, 0, 1, 1, 0, 0, 0, 1, 0
0.59575, 0, 0, 1, 0, 0, 0, 1, 0
0.59580, 0, 0, 0, 0, 0, 0, 0, 0
0.59620, 0, 1, 0, 0, 0, 0, 0, 0
0.59625, 0, 0, 1, 0, 0, 0, 1, 0
0.59630, 0, 1, 0, 1, 0, 0, 0, 1
0.59635, 0, 1, 1, 1, 0, 0, 1, 1
0.59640, 0, 0, 1, 1, 0, 0, 1, 1
0.59645, 1, 1, 1, 1, 1, 0, 1, 1
0.59660, 1, 0, 1, 1, 1, 0, 1, 1
0.59665, 0, 1, 0, 1, 0, 0, 0, 1
0.59670, 1, 1, 1, 0, 1, 0, 1, 0
0.59675, 0, 0, 1, 0, 0, 0, 1, 0
0.59680, 0, 0, 0, 0, 0, 0, 0, 0
0.59720, 1, 0, 0, 0, 1, 0, 0, 0
0.59725, 0, 1, 1, 0, 0, 0, 1, 0
0.59730, 0, 0, 0, 1, 0, 0, 0, 1
0.59735, 0, 0, 1, 1, 0, 0, 1, 1
0.59765, 0, 1, 0, 1, 0, 0, 0, 1
0.59770, 1, 1, 1, 0, 1, 0, 1, 0
