Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.00057609, 1, 1, 0, 1, 1, 0, 0, 1
0.00057610, 1, 0, 0, 1, 1, 0, 0, 1
0.00057809, 1, 1, 0, 1, 1, 0, 0, 1
0.00057810, 1, 0, 0, 1, 1, 0, 0, 1
0.00057909, 0, 1, 0, 1, 1, 0, 0, 1
0.00058009, 1, 0, 0, 1, 1, 0, 0, 1
0.00058111, 0, 1, 0, 1, 1, 0, 0, 1
0.00058209, 1, 0, 0, 1, 1, 0, 0, 1
0.00058210, 0, 0, 0, 1, 1, 0, 0, 1
0.00058211, 0, 0, 0, 0, 0, 0, 1, 0
0.00058309, 1, 0, 0, 1, 1, 0, 1, 1
0.00058310, 1, 1, 1, 1, 0, 0, 1, 1
0.00058409, 1, 1, 0, 1, 1, 0, 0, 1
0.00058509, 0, 0, 1, 1, 0, 0, 1, 1
0.00058609, 0, 1, 0, 1, 0, 0, 0, 1
0.00058709, 1, 1, 0, 1, 1, 0, 0, 1
0.00058710, 0, 1, 0, 1, 0, 0, 0, 1
0.00058711, 0, 0, 0, 0, 0, 0, 0, 0
0.00058809, 1, 0, 0, 0, 1, 0, 0, 0
0.00058810, 0, 0, 0, 0, 0, 0, 0, 0
0.00060209, 1, 0, 1, 0, 1, 0, 1, 0
0.00060210, 0, 0, 0, 0, 1, 0, 0, 0
0.00060212, 1, 1, 1, 1, 1, 0, 1, 0
0.00060213, 1, 1, 1, 1, 0, 0, 1, 0
0.00060311, 0, 1, 1, 0, 0, 0, 1, 0
0.00060409, 1, 0, 0, 1, 1, 0, 0, 0
0.00060709, 0, 1, 1, 0, 0, 0, 1, 0
0.00060809, 1, 0, 0, 1, 1, 0, 0, 1
0.00060810, 0, 1, 1, 0, 0, 0, 1, 0
0.00060811, 1, 0, 0, 1, 1, 0, 0, 1
0.00060812, 1, 0, 0, 1, 1, 0, 1, 1
0.00060813, 0, 1, 1, 0, 0, 0, 1, 0
0.00061009, 1, 0, 0, 1, 1, 0, 0, 1
0.00061010, 0, 1, 1, 0, 0, 0, 1, 0
0.00061011, 1, 0, 0, 1, 1, 0, 0, 1
0.00061013, 0, 1, 1, 0, 0, 0, 1, 0
0.00061209, 1, 0, 0, 1, 1, 0, 0, 1
0.00061210, 0, 1, 1, 0, 0, 0, 1, 0
0.00061211, 1, 0, 0, 1, 1, 0, 0, 1
0.00061213, 0, 1, 1, 0, 0, 0, 1, 0
0.00061309, 1, 0, 0, 1, 1, 0, 0, 1
0.00061310, 0, 1, 1, 0, 0, 0, 1, 0
0.00061311, 1, 0, 0, 1, 1, 0, 0, 1
0.00061312, 1, 0, 0, 1, 1, 0, 1, 1
0.00061313, 0, 1, 1, 0, 0, 0, 1, 0
0.00061509, 1, 0, 0, 1, 1, 0, 0, 1
0.00061609, 0, 1, 1, 0, 0, 0, 1, 0
0.00061709, 1, 0, 0, 1, 1, 0, 0, 1
0.00061710, 0, 0, 0, 0, 0, 0, 0, 0
0.00063111, 0, 0, 0, 0, 1, 0, 0, 0
0.00063112, 0, 0, 0, 0, 0, 0, 0, 0
0.00063114, 1, 1, 1, 1, 1, 0, 1, 1
0.00063115, 0, 0, 0, 0, 0, 0, 0, 0
0.00063116, 1, 1, 1, 1, 1, 0, 1, 0
0.00063117, 1, 1, 1, 1, 1, 0, 1, 1
0.00063120, 0, 0, 0, 0, 0, 0, 0, 0
0.00063122, 0, 1, 0, 1, 0, 0, 0, 1
0.00063511, 0, 0, 0, 0, 0, 0, 1, 0
0.00063609, 0, 1, 0, 1, 0, 0, 1, 1
0.00063610, 1, 1, 1, 1, 0, 0, 1, 1
0.00063611, 0, 1, 1, 1, 0, 0, 1, 1
0.00063613, 0, 1, 0, 1, 0, 0, 0, 1
0.00063809, 1, 1, 1, 0, 1, 0, 1, 0
0.00063810, 0, 1, 0, 0, 1, 0, 0, 1
0.00063811, 0, 0, 0, 0, 1, 0, 0, 1
0.00063812, 1, 1, 1, 0, 1, 0, 1, 0
0.00063813, 1, 1, 0, 1, 1, 0, 0, 1
0.00063815, 1, 1, 1, 1, 1, 0, 1, 1
0.00063817, 1, 1, 0, 1, 1, 0, 0, 1
0.00063818, 1, 1, 1, 0, 1, 0, 1, 0
0.00063819, 1, 1, 0, 0, 1, 0, 0, 0
0.00063909, 1, 1, 1, 0, 1, 0, 1, 0
0.00063910, 1, 1, 0, 0, 1, 0, 0, 0
0.00064009, 1, 1, 1, 0, 1, 0, 1, 0
0.00064010, 1, 1, 0, 0, 1, 0, 1, 0
0.00064011, 0, 0, 0, 0, 0, 0, 1, 0
0.00064109, 1, 1, 1, 0, 1, 0, 1, 0
0.00064110, 1, 1, 1, 1, 0, 0, 1, 1
0.00064112, 0, 1, 0, 1, 1, 0, 1, 0
0.00064209, 1, 0, 0, 1, 1, 0, 1, 0
0.00064210, 0, 0, 0, 1, 1, 0, 1, 0
0.00064211, 0, 0, 0, 0, 0, 0, 0, 1
0.00064309, 1, 0, 0, 1, 1, 0, 0, 1
0.00064310, 1, 1, 1, 1, 0, 0, 1, 1
0.00064311, 1, 1, 1, 1, 1, 0, 1, 1
0.00064312, 1, 0, 0, 1, 1, 0, 0, 1
0.00064313, 1, 0, 0, 1, 1, 0, 1, 1
0.00064314, 1, 1, 1, 1, 1, 0, 1, 1
0.00064315, 1, 0, 0, 1, 1, 0, 0, 1
0.00064317, 1, 1, 0, 1, 1, 0, 0, 1
0.00064409, 1, 1, 1, 1, 0, 0, 0, 1
0.00064509, 1, 0, 0, 1, 1, 0, 0, 1
0.00064609, 1, 1, 0, 1, 1, 0, 0, 1
0.00064709, 1, 1, 0, 0, 1, 0, 0, 1
0.00064909, 0, 0, 0, 0, 0, 0, 0, 0
0.00065009, 1, 1, 0, 0, 1, 0, 0, 0
0.00065010, 0, 0, 0, 0, 0, 0, 0, 0
0.00066111, 0, 0, 0, 0, 1, 0, 0, 0
0.00066112, 0, 0, 0, 0, 0, 0, 0, 0
0.00066309, 1, 1, 1, 1, 1, 0, 1, 1
0.00066310, 0, 0, 0, 0, 0, 0, 0, 0
0.00066312, 1, 1, 1, 0, 0, 0, 1, 1
0.00066315, 0, 0, 0, 0, 1, 0, 0, 0
0.00066409, 1, 1, 1, 0, 1, 0, 1, 0
0.00066410, 1, 1, 1, 1, 1, 0, 1, 1
0.00066412, 1, 1, 1, 0, 1, 0, 1, 0
0.00066509, 1, 1, 0, 1, 1, 0, 0, 1
0.00066709, 1, 1, 1, 0, 1, 0, 1, 0
0.00066809, 1, 1, 0, 1, 1, 0, 0, 1
0.00066909, 1, 1, 1, 0, 1, 0, 1, 0
0.00066910, 1, 1, 1, 1, 1, 0, 0, 1
0.00066911, 1, 1, 1, 1, 1, 0, 1, 1
0.00066912, 1, 1, 1, 0, 1, 0, 1, 0
0.00066913, 0, 0, 0, 0, 0, 0, 0, 0
0.00067009, 1, 1, 1, 0, 1, 0, 1, 0
0.00067010, 0, 0, 0, 0, 0, 0, 0, 0
0.00067012, 1, 1, 1, 0, 1, 0, 1, 0
0.00067015, 0, 0, 0, 0, 1, 0, 1, 0
0.00067016, 0, 0, 0, 0, 1, 0, 0, 0
0.00067109, 1, 1, 1, 0, 1, 0, 1, 0
0.00067110, 1, 1, 1, 1, 1, 0, 1, 1
0.00067111, 1, 1, 1, 1, 0, 0, 1, 1
0.00067112, 1, 1, 1, 0, 1, 0, 1, 0
0.00067209, 1, 1, 0, 1, 1, 0, 0, 1
0.00067609, 1, 1, 1, 0, 1, 0, 1, 0
0.00067709, 1, 1, 0, 1, 1, 0, 0, 1
0.00067710, 1, 0, 0, 0, 0, 0, 0, 0
0.00067711, 0, 0, 0, 0, 0, 0, 0, 0
0.00067809, 1, 0, 0, 0, 1, 0, 0, 0
0.00067811, 0, 0, 0, 0, 0, 0, 0, 0
0.00067909, 1, 0, 0, 0, 1, 0, 0, 0
0.00067911, 0, 0, 0, 0, 0, 0, 0, 0
0.00068009, 1, 0, 0, 0, 1, 0, 0, 0
0.00068011, 0, 0, 0, 0, 0, 0, 0, 0
0.00068109, 1, 0, 0, 0, 1, 0, 0, 0
0.00068111, 0, 0, 0, 0, 0, 0, 0, 0
0.00068209, 1, 0, 0, 0, 1, 0, 0, 0
0.00068211, 0, 0, 0, 0, 0, 0, 0, 0
0.00068309, 1, 0, 0, 0, 1, 0, 0, 0
0.00068311, 0, 0, 0, 0, 0, 0, 0, 0
0.00068409, 1, 0, 0, 0, 1, 0, 0, 0
0.00068411, 0, 0, 0, 0, 0, 0, 0, 0
0.00068509, 1, 0, 0, 0, 1, 0, 0, 0
0.00068511, 0, 0, 0, 0, 0, 0, 0, 0
0.00068609, 1, 0, 0, 0, 1, 0, 0, 0
0.00068611, 0, 0, 0, 0, 0, 0, 0, 0
0.00068709, 1, 0, 0, 0, 1, 0, 0, 0
0.00068711, 0, 0, 0, 0, 0, 0, 0, 0
0.00068809, 1, 0, 0, 0, 1, 0, 0, 0
0.00068811, 0, 0, 0, 0, 0, 0, 0, 0
0.00068909, 1, 0, 0, 0, 1, 0, 0, 0
0.00068911, 0, 0, 0, 0, 0, 0, 0, 0
0.00069009, 1, 0, 0, 0, 1, 0, 0, 0
0.00069011, 0, 0, 0, 0, 0, 0, 0, 0
0.00069109, 1, 0, 0, 0, 1, 0, 0, 0
0.00069110, 0, 0, 0, 0, 1, 0, 0, 0
0.00069112, 1, 0, 0, 0, 1, 0, 0, 0
0.00069113, 0, 0, 0, 0, 1, 0, 0, 0
0.00069114, 0, 1, 0, 1, 0, 0, 0, 0
0.00069209, 1, 0, 0, 0, 1, 0, 0, 0
0.00069410, 1, 0, 0, 0, 1, 0, 1, 0
0.00069411, 0, 0, 0, 0, 0, 0, 1, 0
0.00069509, 1, 0, 0, 0, 1, 0, 0, 0
0.00069510, 1, 1, 1, 1, 1, 0, 1, 0
0.00069511, 1, 1, 1, 1, 1, 0, 1, 1
0.00069512, 1, 0, 0, 0, 1, 0, 0, 0
0.00069513, 0, 0, 0, 0, 1, 0, 0, 0
0.00069609, 0, 0, 0, 0, 0, 0, 0, 0
0.00069709, 0, 1, 1, 0, 0, 0, 1, 0
0.00069710, 0, 0, 0, 0, 0, 0, 0, 1
0.00069712, 0, 0, 0, 1, 0, 0, 1, 0
0.00069811, 0, 0, 0, 0, 1, 0, 1, 0
0.00069909, 0, 0, 0, 1, 0, 0, 1, 0
0.00069910, 1, 1, 1, 1, 0, 0, 1, 0
0.00069911, 1, 1, 1, 1, 0, 0, 1, 1
0.00069912, 0, 0, 0, 1, 0, 0, 0, 0
0.00069914, 0, 0, 0, 0, 1, 0, 0, 0
0.00070009, 0, 0, 0, 0, 0, 0, 0, 1
0.00070109, 1, 1, 1, 0, 0, 0, 0, 1
0.00070110, 1, 1, 1, 0, 1, 0, 1, 1
0.00070111, 1, 1, 1, 0, 1, 0, 1, 0
0.00070711, 0, 0, 0, 0, 0, 0, 0, 0
0.00072209, 0, 0, 1, 0, 0, 0, 1, 0
0.00072210, 0, 0, 0, 0, 0, 0, 1, 0
0.00072211, 0, 0, 0, 0, 1, 0, 0, 0
0.00072212, 0, 0, 1, 0, 0, 0, 1, 0
0.00072214, 0, 1, 1, 1, 0, 0, 1, 1
0.00072215, 0, 0, 1, 0, 0, 0, 1, 0
0.00072219, 0, 0, 1, 1, 0, 0, 1, 0
0.00072220, 0, 0, 1, 0, 0, 0, 1, 0
0.00072222, 0, 1, 1, 1, 0, 0, 1, 1
0.00072223, 0, 0, 1, 0, 0, 0, 1, 0
0.00072225, 0, 1, 1, 1, 0, 0, 1, 1
0.00072226, 0, 0, 1, 0, 0, 0, 1, 0
0.00072233, 0, 0, 1, 1, 0, 0, 1, 0
0.00072234, 0, 0, 1, 0, 0, 0, 1, 0
0.00072236, 0, 0, 1, 1, 0, 0, 1, 1
0.00072237, 0, 0, 1, 0, 0, 0, 1, 0
0.00072239, 0, 0, 1, 1, 0, 0, 1, 1
0.00072240, 0, 0, 1, 0, 0, 0, 1, 0
0.00072247, 0, 0, 1, 1, 0, 0, 1, 1
0.00072248, 0, 0, 1, 0, 0, 0, 1, 0
0.00072250, 0, 0, 1, 1, 0, 0, 1, 1
0.00072251, 0, 0, 1, 0, 0, 0, 1, 0
0.00072309, 0, 1, 1, 1, 0, 0, 0, 1
0.00072310, 0, 0, 1, 0, 0, 0, 1, 0
0.00072312, 0, 0, 1, 1, 0, 0, 1, 1
0.00072313, 0, 0, 1, 0, 0, 0, 1, 0
0.00072315, 0, 1, 0, 0, 0, 0, 0, 0
0.00072316, 1, 1, 0, 0, 1, 0, 0, 0
0.00072317, 0, 1, 0, 0, 0, 0, 0, 0
0.00072318, 0, 1, 0, 1, 0, 0, 0, 1
0.00072409, 1, 1, 0, 0, 1, 0, 0, 0
0.00072410, 1, 1, 0, 1, 0, 0, 0, 1
0.00072411, 1, 1, 0, 0, 1, 0, 0, 0
0.00072412, 1, 0, 1, 0, 1, 0, 0, 0
0.00072413, 0, 1, 0, 1, 0, 0, 0, 1
0.00072414, 1, 0, 1, 0, 1, 0, 0, 0
0.00072415, 0, 1, 0, 1, 0, 0, 0, 1
0.00072421, 1, 1, 1, 1, 0, 0, 0, 1
0.00072422, 0, 1, 0, 1, 0, 0, 0, 1
0.00072428, 1, 1, 0, 1, 0, 0, 0, 1
0.00072429, 0, 1, 0, 1, 0, 0, 0, 1
0.00072509, 1, 1, 1, 0, 1, 0, 1, 0
0.00072510, 1, 0, 1, 0, 1, 0, 1, 0
0.00072613, 0, 0, 0, 0, 0, 0, 0, 0
0.00072809, 1, 0, 1, 0, 1, 0, 1, 0
0.00072810, 0, 0, 0, 0, 0, 0, 0, 0
0.00072813, 1, 0, 0, 0, 1, 0, 0, 0
0.00072815, 0, 1, 1, 0, 0, 0, 1, 0
0.00072817, 0, 0, 0, 0, 0, 0, 0, 0
0.00072909, 0, 0, 0, 1, 0, 0, 0, 1
0.00072910, 0, 0, 0, 0, 1, 0, 0, 0
0.00072912, 0, 0, 0, 1, 1, 0, 0, 1
0.00072913, 1, 1, 1, 0, 1, 0, 1, 0
0.00072914, 1, 1, 1, 1, 1, 0, 1, 1
0.00072915, 0, 0, 0, 1, 0, 0, 0, 1
0.00072917, 1, 1, 1, 1, 1, 0, 1, 0
0.00072918, 0, 0, 0, 1, 0, 0, 0, 1
0.00072920, 1, 1, 1, 0, 1, 0, 1, 0
0.00072923, 1, 1, 1, 1, 1, 0, 1, 0
0.00072924, 1, 1, 1, 0, 1, 0, 1, 0
0.00072926, 0, 0, 0, 0, 1, 0, 1, 0
0.00073009, 1, 1, 1, 0, 1, 0, 1, 0
0.00073010, 1, 1, 1, 1, 1, 0, 1, 1
0.00073011, 1, 1, 1, 1, 0, 0, 1, 1
0.00073012, 1, 1, 1, 0, 1, 0, 1, 0
0.00073109, 1, 0, 0, 1, 1, 0, 0, 1
0.00073209, 1, 1, 1, 0, 1, 0, 1, 0
0.00073210, 1, 0, 0, 1, 1, 0, 0, 1
0.00073309, 1, 1, 1, 0, 1, 0, 1, 0
0.00073310, 1, 0, 0, 1, 1, 0, 0, 1
0.00073409, 1, 1, 1, 0, 1, 0, 1, 0
0.00073410, 1, 0, 0, 1, 1, 0, 0, 1
0.00073509, 1, 1, 1, 0, 1, 0, 1, 0
0.00073510, 1, 0, 0, 1, 1, 0, 0, 1
0.00073609, 1, 1, 1, 0, 1, 0, 1, 0
0.00073610, 1, 1, 1, 1, 1, 0, 0, 1
0.00073611, 1, 1, 1, 1, 1, 0, 1, 1
0.00073612, 1, 1, 1, 0, 1, 0, 1, 0
0.00073613, 0, 0, 0, 0, 0, 0, 0, 0
0.00073615, 1, 1, 1, 0, 1, 0, 1, 0
0.00073616, 0, 0, 0, 0, 0, 0, 0, 0
0.00073618, 1, 0, 1, 0, 1, 0, 1, 0
0.00073709, 0, 0, 0, 0, 0, 0, 0, 0
0.00075309, 1, 0, 1, 0, 0, 0, 0, 0
0.00075310, 0, 0, 0, 0, 1, 0, 0, 0
0.00075312, 1, 0, 1, 0, 1, 0, 1, 0
0.00075313, 1, 0, 0, 1, 1, 0, 0, 0
0.00075314, 1, 0, 0, 1, 1, 0, 0, 1
0.00075315, 1, 0, 1, 0, 1, 0, 1, 0
0.00075509, 1, 0, 0, 1, 1, 0, 0, 1
0.00075611, 0, 0, 1, 1, 1, 0, 1, 0
0.00075709, 1, 0, 0, 1, 1, 0, 0, 1
0.00075710, 1, 0, 1, 1, 1, 0, 0, 1
0.00075712, 1, 0, 0, 1, 1, 0, 0, 1
0.00075714, 0, 0, 1, 1, 0, 0, 0, 0
0.00075809, 1, 0, 0, 1, 1, 0, 0, 1
0.00075810, 0, 0, 1, 1, 0, 0, 1, 0
0.00075811, 0, 1, 1, 0, 0, 0, 1, 0
0.00076009, 1, 0, 0, 1, 1, 0, 0, 1
0.00076010, 0, 1, 1, 0, 0, 0, 1, 0
0.00076011, 1, 0, 0, 1, 1, 0, 0, 1
0.00076013, 0, 1, 1, 0, 0, 0, 1, 0
0.00076209, 1, 0, 0, 1, 1, 0, 0, 1
0.00076210, 0, 0, 0, 0, 1, 0, 1, 0
0.00076212, 1, 0, 0, 1, 1, 0, 0, 1
0.00076213, 1, 1, 1, 1, 1, 0, 1, 0
0.00076215, 1, 0, 0, 1, 1, 0, 0, 1
0.00076309, 1, 1, 1, 1, 1, 0, 1, 0
0.00076310, 1, 0, 0, 1, 1, 0, 0, 1
0.00076509, 1, 1, 1, 1, 1, 0, 1, 1
0.00076510, 1, 0, 0, 1, 1, 0, 0, 1
0.00076513, 0, 0, 1, 0, 1, 0, 0, 1
0.00076609, 1, 0, 1, 1, 1, 0, 1, 1
0.00076610, 1, 1, 1, 1, 1, 0, 0, 1
0.00076611, 1, 1, 1, 1, 1, 0, 0, 0
0.00076709, 1, 0, 1, 1, 1, 0, 1, 1
0.00076710, 1, 0, 1, 1, 1, 0, 0, 1
0.00076711, 0, 0, 0, 0, 0, 0, 0, 0
0.00076909, 1, 0, 1, 0, 1, 0, 1, 0
0.00076910, 0, 0, 0, 0, 0, 0, 0, 0
0.00078111, 0, 0, 0, 0, 1, 0, 0, 0
0.00078112, 0, 0, 0, 0, 0, 0, 0, 0
0.00078309, 1, 1, 1, 1, 1, 0, 1, 1
0.00078310, 0, 0, 0, 0, 0, 0, 0, 0
0.00078312, 1, 0, 1, 0, 0, 0, 1, 1
0.00078409, 0, 0, 0, 0, 1, 0, 0, 0
0.00078509, 1, 1, 1, 0, 1, 0, 1, 0
0.00078510, 1, 0, 1, 0, 1, 0, 1, 1
0.00078511, 1, 0, 1, 0, 0, 0, 1, 1
0.00078512, 1, 1, 1, 0, 1, 0, 1, 0
0.00078513, 0, 1, 1, 1, 0, 0, 1, 1
0.00078514, 0, 1, 0, 1, 0, 0, 0, 1
0.00078609, 1, 1, 1, 0, 1, 0, 1, 0
0.00078610, 0, 1, 0, 1, 0, 0, 0, 1
0.00078709, 1, 1, 1, 0, 1, 0, 1, 0
0.00078710, 1, 1, 1, 0, 0, 0, 0, 1
0.00078711, 1, 0, 1, 0, 0, 0, 0, 1
0.00078909, 1, 1, 1, 0, 0, 0, 0, 1
0.00079009, 1, 1, 1, 0, 1, 0, 1, 0
0.00079711, 0, 0, 0, 0, 0, 0, 0, 0
0.00081209, 0, 1, 1, 0, 0, 0, 1, 0
0.00081210, 0, 0, 0, 0, 1, 0, 0, 0
0.00081212, 1, 0, 1, 0, 1, 0, 1, 0
0.00081213, 1, 1, 1, 0, 1, 0, 1, 0
0.00081214, 0, 1, 1, 0, 1, 0, 1, 0
0.00081309, 0, 0, 0, 0, 1, 0, 1, 0
0.00081409, 1, 1, 1, 0, 1, 0, 1, 0
0.00081410, 0, 0, 0, 0, 1, 0, 1, 0
0.00081411, 0, 0, 0, 0, 0, 0, 1, 0
0.00081412, 1, 1, 1, 0, 1, 0, 1, 0
0.00081413, 1, 0, 0, 1, 1, 0, 0, 1
0.00081415, 1, 1, 1, 0, 1, 0, 1, 0
0.00081509, 1, 1, 0, 1, 1, 0, 0, 1
0.00082009, 0, 0, 0, 1, 0, 0, 0, 1
0.00082109, 1, 1, 0, 1, 1, 0, 0, 1
0.00082110, 0, 0, 0, 1, 0, 0, 0, 1
0.00082112, 0, 1, 0, 1, 0, 0, 0, 1
0.00082113, 0, 0, 0, 1, 0, 0, 0, 1
0.00082115, 0, 1, 0, 1, 0, 0, 0, 1
0.00082116, 0, 0, 0, 1, 0, 0, 0, 1
0.00082309, 0, 1, 0, 1, 0, 0, 0, 1
0.00082409, 0, 0, 0, 1, 0, 0, 0, 1
0.00082509, 1, 1, 1, 0, 0, 0, 0, 1
0.00082809, 0, 0, 0, 0, 0, 0, 0, 0
0.00082909, 1, 1, 1, 0, 1, 0, 1, 0
0.00082910, 0, 0, 0, 0, 0, 0, 0, 0
0.00084209, 1, 1, 0, 0, 1, 0, 0, 0
0.00084210, 0, 0, 0, 0, 1, 0, 0, 0
0.00084212, 1, 1, 1, 1, 1, 0, 0, 0
0.00084213, 1, 1, 1, 0, 1, 0, 1, 0
0.00084215, 0, 0, 0, 0, 1, 0, 1, 0
0.00084309, 1, 0, 0, 1, 1, 0, 0, 1
0.00084310, 1, 1, 1, 1, 1, 0, 1, 1
0.00084311, 1, 0, 1, 1, 1, 0, 1, 1
0.00084312, 1, 0, 0, 1, 1, 0, 0, 1
0.00084314, 1, 0, 0, 1, 0, 0, 0, 1
0.00084409, 1, 0, 0, 1, 1, 0, 0, 1
0.00085809, 0, 0, 0, 0, 1, 0, 0, 1
0.00085909, 1, 1, 1, 1, 1, 0, 1, 1
0.00085910, 0, 0, 0, 0, 0, 0, 0, 0
0.00087309, 0, 0, 1, 0, 0, 0, 0, 0
0.00087311, 0, 0, 0, 0, 1, 0, 0, 0
0.00087312, 0, 0, 1, 0, 0, 0, 1, 0
0.00087314, 0, 0, 0, 0, 0, 0, 1, 0
0.00087315, 0, 0, 1, 0, 0, 0, 1, 0
0.00087316, 0, 0, 0, 0, 0, 0, 1, 0
0.00087409, 0, 0, 1, 0, 0, 0, 1, 0
0.00087509, 1, 1, 1, 1, 1, 0, 1, 1
0.00087510, 0, 0, 1, 0, 0, 0, 1, 0
0.00087512, 1, 1, 1, 0, 0, 0, 1, 1
0.00087609, 0, 0, 0, 0, 1, 0, 1, 0
0.00087709, 0, 1, 0, 1, 1, 0, 1, 1
0.00087710, 1, 1, 0, 0, 1, 0, 1, 1
0.00087711, 0, 1, 0, 1, 1, 0, 1, 1
0.00087712, 0, 1, 0, 1, 0, 0, 0, 1
0.00087909, 1, 1, 1, 1, 1, 0, 1, 0
0.00087910, 0, 1, 0, 1, 0, 0, 0, 1
0.00088009, 1, 1, 1, 0, 1, 0, 1, 0
0.00088010, 1, 1, 0, 0, 0, 0, 0, 1
0.00088011, 1, 0, 0, 0, 0, 0, 0, 1
0.00088209, 1, 1, 1, 0, 1, 0, 1, 0
0.00088210, 1, 0, 0, 0, 1, 0, 1, 0
0.00088211, 0, 0, 0, 0, 1, 0, 1, 0
0.00088212, 1, 1, 1, 0, 1, 0, 1, 0
0.00088213, 1, 0, 0, 1, 1, 0, 0, 1
0.00088214, 1, 0, 0, 1, 1, 0, 1, 1
0.00088215, 1, 1, 1, 0, 1, 0, 1, 0
0.00088309, 0, 0, 0, 1, 1, 0, 1, 0
0.00088411, 1, 1, 1, 1, 0, 0, 1, 1
0.00088412, 0, 0, 0, 1, 0, 0, 0, 1
0.00088414, 0, 0, 0, 0, 1, 0, 0, 0
0.00088509, 0, 0, 0, 1, 0, 0, 0, 1
0.00088609, 0, 0, 1, 0, 0, 0, 1, 1
0.00088610, 0, 0, 1, 0, 0, 0, 1, 0
0.00088709, 0, 0, 0, 1, 0, 0, 0, 1
0.00088809, 1, 1, 1, 1, 1, 0, 1, 1
0.00088810, 0, 0, 0, 0, 0, 0, 0, 0
0.00090111, 0, 0, 0, 0, 1, 0, 0, 0
0.00090112, 0, 0, 0, 0, 0, 0, 0, 0
0.00090309, 1, 1, 1, 1, 1, 0, 1, 1
0.00090310, 0, 0, 0, 0, 0, 0, 0, 0
0.00090312, 1, 1, 0, 0, 0, 0, 1, 1
0.00090409, 0, 0, 0, 0, 0, 0, 0, 0
0.00090509, 1, 1, 1, 0, 1, 0, 1, 0
0.00090510, 1, 1, 0, 0, 0, 0, 1, 1
0.00090512, 1, 1, 1, 0, 1, 0, 1, 0
0.00090514, 1, 1, 1, 1, 0, 0, 0, 1
0.00090609, 1, 1, 1, 0, 1, 0, 1, 1
0.00090610, 1, 1, 1, 0, 1, 0, 0, 0
0.00090611, 0, 0, 0, 0, 1, 0, 0, 0
0.00090709, 1, 1, 0, 1, 1, 0, 0, 0
0.00090710, 1, 1, 1, 0, 1, 0, 1, 0
0.00090712, 1, 1, 0, 0, 1, 0, 1, 0
0.00090713, 1, 1, 1, 0, 1, 0, 1, 0
0.00090715, 0, 0, 1, 0, 0, 0, 1, 0
0.00090809, 1, 1, 1, 0, 1, 0, 1, 0
0.00090810, 0, 0, 1, 0, 0, 0, 1, 0
0.00090812, 1, 1, 1, 0, 1, 0, 1, 0
0.00090813, 0, 0, 1, 0, 0, 0, 1, 0
0.00090818, 1, 0, 1, 1, 1, 0, 1, 0
0.00090819, 0, 0, 0, 0, 1, 0, 1, 0
0.00090820, 0, 0, 0, 0, 1, 0, 0, 0
0.00090821, 1, 0, 0, 1, 1, 0, 0, 1
0.00090822, 0, 0, 0, 1, 1, 0, 1, 0
0.00090823, 0, 1, 1, 0, 0, 0, 1, 0
0.00090824, 0, 0, 0, 1, 1, 0, 0, 1
0.00090911, 0, 0, 0, 0, 1, 0, 1, 0
0.00091009, 0, 0, 0, 1, 0, 0, 0, 1
0.00091010, 0, 0, 0, 1, 0, 0, 1, 1
0.00091011, 1, 1, 1, 1, 0, 0, 1, 1
0.00091012, 0, 0, 0, 1, 0, 0, 0, 1
0.00091014, 0, 0, 0, 0, 1, 0, 0, 0
0.00091109, 0, 1, 1, 0, 0, 0, 0, 1
0.00091110, 0, 1, 1, 0, 0, 0, 1, 0
0.00091112, 0, 0, 1, 1, 0, 0, 0, 1
0.00091113, 0, 1, 1, 0, 0, 0, 1, 0
0.00091114, 0, 1, 1, 1, 0, 0, 0, 1
0.00091115, 0, 0, 0, 1, 0, 0, 0, 1
0.00091209, 0, 1, 1, 0, 0, 0, 1, 1
0.00091210, 0, 1, 1, 0, 0, 0, 1, 0
0.00091309, 0, 0, 0, 1, 0, 0, 0, 1
0.00091409, 0, 0, 0, 0, 1, 0, 1, 0
0.00091509, 0, 0, 0, 1, 0, 0, 1, 0
0.00091609, 0, 0, 0, 1, 0, 0, 0, 1
0.00091709, 1, 1, 1, 1, 1, 0, 1, 1
0.00091710, 0, 0, 0, 0, 0, 0, 0, 0
0.00093209, 1, 1, 0, 0, 0, 0, 0, 0
0.00093210, 0, 0, 0, 0, 0, 0, 0, 0
0.00093211, 0, 0, 0, 0, 1, 0, 0, 0
0.00093212, 1, 1, 0, 0, 1, 0, 0, 0
0.00093213, 0, 0, 0, 0, 1, 0, 0, 1
0.00093214, 0, 0, 0, 1, 0, 0, 0, 1
0.00093215, 0, 1, 0, 1, 1, 0, 0, 0
0.00093216, 0, 0, 0, 1, 0, 0, 0, 1
0.00093218, 0, 1, 0, 1, 0, 0, 0, 1
0.00093219, 0, 0, 0, 1, 0, 0, 0, 1
0.00093409, 0, 1, 0, 1, 0, 0, 0, 1
0.00093509, 0, 0, 0, 1, 0, 0, 0, 1
0.00093611, 0, 0, 0, 0, 1, 0, 0, 0
0.00093709, 0, 0, 0, 1, 0, 0, 0, 1
0.00093710, 1, 1, 1, 1, 0, 0, 1, 1
0.00093712, 0, 0, 0, 1, 0, 0, 0, 1
